timestamp_mills_ms,GX,GY,GZ,AX,AY,AZ,sync,timestamp_listener
1,-8.54,-14.65,19.78,0.53,-0.65,0.64,n,1715782002281
14,-6.16,-10.31,22.83,0.50,-0.64,0.63,n,1715782002583
"
26",-7.45,-8.73,23.32,0.46,-0.65,0.62,n,1715782002583
"
38",-7.08,-12.33,22.71,0.43,-0.66,0.60,n,1715782002583
"
50",-5.92,-12.88,22.64,0.47,-0.67,0.60,n,1715782002583
"
62",-4.09,-12.27,21.36,0.47,-0.67,0.62,n,1715782002583
"
74",-1.16,-9.95,21.18,0.45,-0.67,0.64,n,1715782002583
"
86",-2.44,-5.92,19.90,0.53,-0.66,0.75,n,1715782002583
"
98",-7.93,8.18,14.47,0.62,-0.65,0.75,n,1715782002583
"
110",-16.48,26.55,7.57,0.60,-0.66,0.79,n,1715782002583
"
122",-25.94,44.25,-1.95,0.60,-0.63,0.89,n,1715782002583
"
134",-40.77,72.14,-12.39,0.67,-0.58,0.84,n,1715782002583
"
146",-60.67,106.99,-24.66,0.67,-0.54,0.69,n,1715782002583
"
158",-74.28,147.58,-31.56,0.65,-0.56,0.50,n,1715782002583
"
170",-76.48,193.54,-42.72,0.71,-0.51,0.12,n,1715782002583
"
182",-77.58,244.93,-58.96,0.74,-0.37,0.02,n,1715782002583
"
194",-76.11,263.67,-64.09,0.40,-0.32,0.23,n,1715782002584
"
206",-84.23,181.88,-51.57,0.05,-0.67,0.48,n,1715782002584
"
218",-67.69,76.72,-30.88,0.56,-1.13,1.03,n,1715782002584
"
230",-31.25,61.77,-17.70,0.82,-0.88,0.95,n,1715782002584
"
242",-27.28,99.06,0.06,0.73,-0.72,0.90,n,1715782002584
"
254",-30.76,129.39,10.38,0.38,-0.78,0,1715782002584
.87,n,1715782002584
"
266",-31.31,119.51,29.05,0.15,-0.82,0.89,n,1715782002584
"
278",-36.07,75.68,52.00,-0.11,-0.85,0.91,n,1715782002584
"
290",-35.95,17.70,59.69,-0.26,-0.85,0.81,n,1715782002584
302,-34.24,-39.55,50.48,-0.16,-0.92,0.69,n,1715782002908
"
316",-16.78,-68.85,38.88,-0.08,-0.88,0.68,n,1715782002908
"
328",-8.24,-92.04,29.60,-0.05,-0.67,0.55,n,1715782002908
"
340",-24.90,-112.49,31.80,0.05,-0.52,0.42,n,1715782002908
"
352",-30.15,-112.79,24.35,0.06,-0.64,0.48,n,1715782002908
"
364",-26.79,-135.68,13.67,-0.18,-0.72,0.42,n,1715782002908
"
376",-16.42,-200.13,2.99,0.02,-0.73,0.37,n,1715782002908
"
388",-1.16,-243.90,-0.49,0.47,-0.73,0.34,n,1715782002908
"
400",11.41,-230.47,11.05,0.78,-0.73,0.37,n,1715782002909
"
412",22.22,-183.35,20.32,0.80,-0.71,0.42,n,1715782002909
"
424",28.14,-139.22,29.79,0.79,-0.74,0.48,n,1715782002909
"
436",39.61,-112.67,38.33,0.65,-0.72,0.50,n,1715782002909
"
448",44.86,-99.79,55.30,0.45,-0.69,0.53,n,1715782002909
"
460",47.61,-98.82,48.10,0.38,-0.69,0.58,n,1715782002909
"
472",47.06,-91.00,28.08,0.54,-0.67,0.84,n,1715782002909
"
484",25.63,-56.34,18.37,0.72,-0.56,0.84,n,1715782002909
"
496",-8.36,-16.91,2.50,0.78,-0.59,0.92,n,1715782002909
"
508",-31.07,8.67,-9.95,0.73,-0.72,0.86,n,1715782002909
"
520",-37.05,25.70,-23.93,0.73,-0.79,0.79,n,1715782002909
"
532",-39.61,48.46,-31.49,0.80,-0.76,0.66,n,1715782002909
"
544",-45.96,85.82,-38.39,1715782002909
,0.76,-0.62,0.43,n,1715782002909
"
556",-47.97,123.96,-40.22,0.75,-0.49,0.11,n,1715782002909
"
568",-43.76,142.46,-35.64,0.47,-0.42,0.01,n,1715782002909
"
580",-46.26,129.94,-21.73,0.13,-0.47,0.05,n,1715782002909
"
592",-40.22,98.94,-8.48,0.06,-0.64,0.38,n,1715782002909
"
604",-39.37,69.70,10.19,-0.08,-0.89,0.58,n,1715782002909
"
616",-45.78,35.95,3.11,0.10,-0.99,0.62,n,1715782002909
628,-20.75,-8.24,-8.42,0.10,-1.06,0.77,n,1715782002980
"
640",-0.98,-47.79,-0.55,0.34,-0.95,0.73,n,1715782002980
"
652",-1.16,-50.11,10.31,0.59,-0.93,0.74,n,1715782002980
