timestamp_mills_ms,GX,GY,GZ,AX,AY,AZ,sync,timestamp_listener
0,-26.61,424.56,-8.24,0.33,-0.81,1.21,n,1715782827119
13,-14.10,382.57,-47.61,0.34,-0.72,0.95,n,1715782827417
"
25",-23.86,293.09,-27.28,-0.60,-1.12,0.73,n,1715782827417
"
37",11.96,160.28,-48.89,-0.54,-0.65,0.48,n,1715782827417
"
49",-6.65,50.11,-25.15,-0.38,-0.68,0.37,n,1715782827417
"
61",-4.64,-26.25,6.59,-0.31,-0.75,0.38,n,1715782827417
"
73",5.00,-76.05,11.84,-0.06,-0.69,0.52,n,1715782827417
"
85",4.15,-97.11,15.56,0.04,-0.73,0.66,n,1715782827417
"
97",-1.40,-121.83,23.50,0.02,-0.77,0.73,n,1715782827417
"
109",-9.34,-145.14,26.43,0.13,-0.83,0.79,n,1715782827417
"
121",-17.46,-158.81,27.77,0.26,-0.89,0.88,n,1715782827417
"
133",-20.87,-177.86,34.36,0.23,-0.92,0.89,n,1715782827417
"
145",-14.59,-203.98,40.59,0.23,-0.95,0.92,n,1715782827417
"
157",-9.77,-213.81,36.44,0.22,-1.00,0.94,n,1715782827417
"
169",3.11,-228.09,27.83,0.24,-0.96,0.92,n,1715782827417
"
181",19.10,-223.33,26.25,0.27,-0.89,0.88,n,1715782827417
"
193",27.83,-210.08,21.48,0.20,-0.77,0.72,n,1715782827417
"
205",31.86,-205.08,13.06,0.26,-0.63,0.67,n,1715782827417
"
217",24.41,-204.04,11.96,0.28,-0.60,0.62,n,1715782827417
"
229",17.52,-205.38,-0.92,0.27,-0.60,0.54,n,1715782827417
"
241",17.46,-207.58,-4.94,0.38,-0.63,0.49,n,1715782827418
"
253",14.71,-205.14,"-5.86,",1715782827418
0.53,-0.59,0.46,n,1715782827418
"
265",10.44,-181.64,-2.56,0.60,-0.59,0.47,n,1715782827418
"
277",8.61,-153.69,-0.37,0.62,-0.61,0.45,n,1715782827418
"
289",7.14,-119.81,1.95,0.55,-0.57,0.43,n,1715782827418
301,0.79,-92.10,3.97,0.59,-0.52,0.41,n,1715782827504
"
314",-6.35,-66.53,6.29,0.52,-0.56,0.45,n,1715782827504
"
326",-12.33,-45.10,12.82,0.41,-0.53,0.41,n,1715782827504
"
338",-17.70,-30.64,13.67,0.42,-0.51,0.40,n,1715782827504
"
350",-28.75,-8.06,9.09,0.43,-0.46,0.38,n,1715782827504
"
362",-42.11,36.50,10.07,0.41,-0.49,0.41,n,1715782827504
"
374",-41.38,104.80,9.89,0.50,-0.53,0.46,n,1715782827504
"
386",-48.58,201.78,2.62,0.64,-0.55,0.54,n,1715782827504
398,-65.37,321.04,-16.91,0.72,-0.59,0.61,n,1715782827552
"
410",-77.45,461.85,-31.13,0.83,-0.67,0.81,n,1715782827552
"
422",-71.78,529.54,-9.77,0.48,-0.83,0.96,n,1715782827552
"
434",-44.25,520.51,-19.29,0.85,-0.85,1.09,n,1715782827552
446,-42.54,469.85,-52.55,0.11,-0.95,0.67,n,1715782827726
"
458",-54.32,342.96,-30.27,-0.64,-1.37,0.59,n,1715782827726
"
470",-4.09,184.81,-31.62,-0.79,-0.94,0.48,n,1715782827727
"
482",-0.67,64.70,-16.97,-0.46,-0.92,0.46,n,1715782827727
"
494",13.92,-5.31,-11.29,-0.29,-0.75,0.45,n,1715782827727
"
506",17.64,-46.63,-4.03,-0.19,-0.71,0.54,n,1715782827727
"
518",8.00,-75.56,4.52,-0.11,-0.74,0.61,n,1715782827727
"
530",-2.81,-96.80,12.33,-0.04,-0.80,0.72,n,1715782827727
"
542",-11.90,-125.73,26.31,-0.02,-0.84,0.77,n,1715782827727
"
554",-17.09,-170.78,29.36,0.10,-0.90,0.71,n,1715782827727
"
566",-16.72,-203.00,29.24,0.07,-0.92,0.75,n,1715782827727
"
578",-6.96,-212.89,25.27,0.22,-0.89,0.76,n,1715782827727
"
590",2.08,-235.60,9.95,0.15,-0.85,0.74,n,1715782827727
"
602",10.44,-284.67,3.54,0.16,-0.79,0.61,n,1715782827727
614,17.76,-343.51,0.43,0.38,-0.69,0.44,n,1715782827841
"
626",18.25,-354.37,-0.85,0.45,-0.65,0.51,n,1715782827841
"
638",20.75,-349.18,-3.78,0.62,-0.63,0.46,n,1715782827841
"
650",26.25,-325.01,-5.19,0.58,-0.55,0.37,n,1715782827841
"
662",17.70,-297.24,-1.10,0.68,-0.59,0.38,n,1715782827841
"
674",13.00,-226.75,15.20,0.74,-0.58,0.44,n,1715782827841
"
686",3.72,-148.80,21.73,0.65,-0.55,0.39,n,1715782827841
"
698",-4.33,-84.23,26.18,0.56,-0.58,0.42,n,1715782827841
"
710",-10.19,-37.29,26.31,0.53,-0.63,0.44,n,1715782827841
722,-10.50,-7.93,26.43,0.39,-0.67,0.49,n,1715782828036
"
734",-9.95,-1.71,26.25,0.27,-0.72,0.43,n,1715782828036
"
746",-6.90,-6.29,24.23,0.38,-0.75,0.47,n,1715782828036
"
758",-10.56,1.83,15.81,0.49,-0.76,0.49,n,1715782828036
"
770",-10.31,16.11,11.23,0.57,-0.85,0.52,n,1715782828036
"
782",1.34,34.00,10.99,0.65,-0.84,0.52,n,1715782828036
"
794",-0.31,70.68,8.97,0.65,-0.77,0.58,n,1715782828036
"
806",-3.78,133.12,11.72,0.66,-0.78,0.64,n,1715782828036
"
818",-10.01,219.73,12.27,0.70,-0.72,0.68,n,1715782828036
"
830",-24.78,336.36,13.37,0.72,-0.76,0.62,n,1715782828037
"
842",-39.25,463.81,20.26,0.54,-0.79,0.66,n,1715782828037
"
854",-39.25,575.81,26.31,0.62,-0.79,0.71,n,1715782828037
"
866",-29.60,653.81,36.07,0.49,-0.81,0.65,n,1715782828037
"
878",-23.80,698.85,39.37,0.30,-0.86,0.52,n,1715782828037
"
890",7.26,679.44,19.71,0.54,-0.77,0.49,n,1715782828037
"
902",10.13,618.90,-25.82,0.41,-0.57,0.26,n,1715782828037
"
914",-33.75,508.48,-3.48,-0.91,-0.96,0.31,n,1715782828037
926,-12.51,279.66,26.61,-1.60,-1.04,0.28,n,1715782828114
"
938",5.07,67.32,21.67,-1.49,-0.91,0.31,n,1715782828114
"
950",19.47,-99.06,-2.14,-1.02,-0.84,0.32,n,1715782828114
"
962",28.69,-192.14,-11.47,-0.45,-0.71,0.40,n,1715782828114
"
974",22.71,-224.67,-11.60,-0.13,-0.69,0.49,n,1715782828114
"
986",17.76,-236.21,-10.13,-0.07,-0.74,0.58,n,1715782828114
998,4.46,-266.72,-0.43,-0.15,-0.80,0.69,n,1715782828160
"
1012",-9.83,-308.47,6.77,-0.08,-0.91,0.72,n,1715782828160
"
1024",-16.17,-349.00,10.74,-0.05,-1.01,0.66,n,1715782828160
"
1036",-7.75,-380.43,8.06,-0.13,-1.08,0.72,n,1715782828161
1048,0.85,-402.40,-4.70,0.07,-1.08,0.78,n,1715782828338
"
1060",11.35,-406.74,-18.74,0.31,-1.10,0.79,n,1715782828338
"
1072",24.35,-362.06,-18.01,0.52,-0.98,0.75,n,1715782828338
"
1084",38.21,-314.39,-19.17,0.69,-0.85,0.64,n,1715782828338
"
1096",40.77,-266.30,-19.96,0.68,-0.76,0.48,n,1715782828338
"
1108",46.88,-237.18,-25.09,0.55,-0.66,0.39,n,1715782828338
"
1120",43.95,-240.23,-13.98,0.66,-0.59,0.31,n,1715782828338
"
1132",40.95,-208.19,-19.17,0.73,-0.55,0.32,n,1715782828338
"
1144",30.09,-175.35,-10.19,0.70,-0.59,0.45,n,1715782828338
"
1156",22.16,-134.22,-0.92,0.62,-0.57,0.35,n,1715782828338
"
1168",17.70,-107.42,5.07,0.50,-0.53,0.42,n,1715782828338
"
1180",11.96,-94.60,12.70,0.40,-0.52,0.40,n,1715782828338
