timestamp_mills_ms,GX,GY,GZ,AX,AY,AZ,sync,timestamp_listener
1,-10.93,261.47,-4.64,0.02,0.05,1.10,n,1715785360913
14,-13.18,374.94,-2.69,0.06,0.03,1.03,n,1715785360981
"
26",-11.84,484.68,7.69,0.10,-0.04,0.99,n,1715785360981
"
38",-8.30,572.69,15.81,0.09,-0.04,0.91,n,1715785360981
"
50",-13.55,614.01,14.40,-0.07,-0.02,0.77,n,1715785360981
"
62",-29.36,594.91,9.22,-0.35,-0.07,0.64,n,1715785360981
"
74",-35.64,516.17,8.97,-0.72,-0.13,0.45,n,1715785360981
86,-38.51,372.50,10.50,-1.37,-0.13,0.29,n,1715785361085
"
98",-46.51,179.87,21.30,-2.07,-0.06,0.17,n,1715785361085
"
110",-44.13,-36.99,8.24,-2.18,-0.05,0.03,n,1715785361085
"
122",-19.78,-229.13,-6.16,-1.72,-0.06,0.17,n,1715785361085
"
134",2.14,-334.72,-13.79,-1.15,0.05,0.32,n,1715785361085
146,6.53,-400.70,-20.20,-0.70,0.16,0.41,n,1715785361129
"
158",1.53,-423.58,-25.94,-0.44,0.12,0.56,n,1715785361129
"
170",3.66,-410.95,-22.64,-0.30,0.01,0.72,n,1715785361129
"
182",11.96,-372.74,-16.60,-0.20,-0.03,0.92,n,1715785361129
"
194",17.33,-318.66,-7.39,-0.13,-0.03,1.08,n,1715785361129
"
206",20.45,-256.84,-0.67,-0.11,0.04,1.13,n,1715785361130
"
218",16.91,-194.09,0.92,-0.16,0.08,1.08,n,1715785361130
"
230",10.56,-146.67,-2.56,-0.26,0.07,1.00,n,1715785361130
242,6.59,-115.05,-6.90,-0.29,0.07,0.96,n,1715785361198
"
254",5.86,-86.49,-11.47,-0.27,0.05,0.95,n,1715785361198
"
266",2.50,-55.66,-16.42,-0.23,0.05,0.90,n,1715785361198
"
278",-1.10,-29.24,-17.33,-0.25,0.00,0.98,n,1715785361198
"
290",-6.65,-0.31,-12.82,-0.31,-0.00,0.98,n,1715785361198
302,-13.06,25.21,-7.93,-0.31,-0.01,1.00,n,1715785361536
"
315",-16.48,62.62,-5.31,-0.22,-0.03,0.98,n,1715785361536
"
327",-17.21,116.03,-5.98,-0.23,-0.03,1.00,n,1715785361536
"
339",-17.09,176.27,-4.52,-0.23,-0.04,0.99,n,1715785361536
"
351",-18.74,230.65,-4.39,-0.25,-0.05,0.93,n,1715785361536
"
363",-19.53,260.80,-2.20,-0.38,-0.08,0.81,n,1715785361536
"
375",-17.94,250.12,1.53,-0.66,-0.13,0.68,n,1715785361536
"
387",-14.04,190.37,0.98,-1.00,-0.16,0.54,n,1715785361536
"
399",-3.30,87.46,7.57,-1.30,-0.20,0.60,n,1715785361536
"
411",13.73,-33.39,8.00,-1.27,-0.14,0.73,n,1715785361536
"
423",26.49,-123.90,5.07,-0.98,-0.02,0.90,n,1715785361536
"
435",25.70,-166.56,1.65,-0.71,0.06,0.97,n,1715785361536
"
447",16.66,-182.86,-1.59,-0.57,0.05,1.01,n,1715785361536
"
459",9.89,-187.81,-4.76,-0.50,-0.02,1.00,n,1715785361536
