timestamp_mills_ms,GX,GY,GZ,AX,AY,AZ,sync,timestamp_listener
1,31.31,-358.15,20.57,-0.01,0.00,1.19,n,1715784222727
14,18.13,-278.69,14.95,0.04,-0.02,1.04,n,1715784223025
"
26",13.43,-206.30,6.29,0.15,-0.09,0.84,n,1715784223025
"
38",18.37,-147.95,1.53,0.08,-0.13,0.77,n,1715784223025
"
50",26.86,-103.39,1.77,-0.07,-0.09,0.79,n,1715784223025
"
62",15.44,-79.28,2.75,-0.13,-0.08,0.75,n,1715784223025
"
74",5.86,-61.10,-0.49,-0.12,-0.07,0.77,n,1715784223025
"
86",-5.80,-33.57,-3.05,-0.01,-0.05,0.80,n,1715784223025
"
98",-19.59,17.33,-9.77,0.12,-0.11,0.77,n,1715784223025
"
110",-26.92,82.70,-8.73,0.29,-0.17,0.78,n,1715784223025
"
122",-29.79,179.99,-3.66,0.37,-0.17,0.85,n,1715784223025
"
134",-29.91,305.05,1.46,0.40,-0.12,0.83,n,1715784223025
"
146",-33.94,436.16,-2.32,0.36,-0.09,0.74,n,1715784223025
"
158",-53.65,551.45,-1.10,0.24,-0.25,0.67,n,1715784223025
"
170",-58.96,647.52,-5.80,0.08,-0.36,0.63,n,1715784223025
"
182",-51.09,694.21,-5.86,-0.23,-0.35,0.50,n,1715784223025
"
194",-49.74,676.70,-2.01,-0.79,-0.33,0.44,n,1715784223025
"
206",-56.52,570.80,1.65,-1.37,-0.34,0.40,n,1715784223025
"
218",-58.17,372.92,3.91,-2.07,-0.37,0.37,n,1715784223025
"
230",-49.50,114.07,-3.97,-2.51,-0.38,0.26,n,1715784223025
"
242",-24.05,-155.94,-11.78,-2.25,-0.40,0.29,n,1715784223025
"
254",10.19,-360.29,-20.26,-1,1715784223025
.59,-0.35,0.41,n,1715784223025
"
266",31.98,-478.64,-31.80,-1.07,-0.20,0.56,n,1715784223025
"
278",34.61,-535.40,-37.84,-0.69,-0.12,0.72,n,1715784223025
"
290",32.17,-543.88,-33.75,-0.40,-0.17,0.92,n,1715784223025
302,33.14,-506.53,-24.41,-0.13,-0.22,1.04,n,1715784223330
"
314",30.70,-441.10,-11.47,-0.03,-0.24,1.11,n,1715784223330
"
326",35.34,-369.45,4.21,-0.02,-0.23,1.10,n,1715784223330
"
338",46.08,-304.81,12.57,-0.02,-0.19,1.09,n,1715784223330
"
350",53.96,-244.02,15.81,-0.06,-0.13,1.11,n,1715784223330
"
362",51.94,-183.17,5.86,-0.04,-0.03,1.04,n,1715784223330
"
374",40.71,-132.93,-6.23,0.13,-0.02,0.96,n,1715784223330
"
386",32.90,-79.71,-8.00,0.11,-0.05,0.97,n,1715784223330
"
398",20.51,-37.54,0.92,-0.11,-0.06,0.86,n,1715784223330
"
410",0.37,-13.49,5.00,-0.20,-0.04,0.82,n,1715784223330
"
422",-12.82,30.33,4.64,0.08,-0.09,0.82,n,1715784223330
"
434",-24.35,136.96,5.13,0.36,-0.09,0.83,n,1715784223330
"
446",-30.46,294.56,6.16,0.65,-0.08,0.83,n,1715784223330
"
458",-41.20,489.56,14.04,0.93,-0.10,0.67,n,1715784223330
"
470",-56.64,688.96,22.52,0.90,-0.22,0.36,n,1715784223330
"
482",-62.38,852.17,32.35,0.47,-0.37,0.04,n,1715784223330
"
494",-44.19,915.65,37.11,-0.28,-0.41,-0.19,n,1715784223330
"
506",-30.03,878.78,46.08,-0.98,-0.38,-0.18,n,1715784223330
"
518",-14.71,760.13,37.41,-1.44,-0.34,-0.21,n,1715784223330
"
530",-14.28,589.48,29.42,-2.12,-0.29,-0.19,n,1715784223330
"
542",-5.49,377.50,1715784223330
,24.48,-2.50,-0.31,-0.12,n,1715784223330
"
554",11.84,159.42,11.72,-2.47,-0.26,-0.04,n,1715784223330
"
566",22.03,-17.58,-2.38,-2.11,-0.25,0.04,n,1715784223330
"
578",34.12,-147.46,-15.87,-1.76,-0.20,0.11,n,1715784223330
"
590",36.32,-249.45,-18.98,-1.49,-0.16,0.12,n,1715784223330
"
602",33.87,-341.55,-14.34,-1.29,-0.17,0.07,n,1715784223330
614,33.51,-444.64,-4.52,-1.19,-0.14,0.08,n,1715784223420
"
626",27.34,-536.56,0.43,-0.97,-0.13,0.19,n,1715784223420
"
638",25.94,-605.59,1.04,-0.72,-0.19,0.39,n,1715784223420
"
650",28.26,-634.58,1.28,-0.52,-0.21,0.57,n,1715784223420
"
662",28.81,-623.72,4.58,-0.33,-0.20,0.77,n,1715784223420
"
674",28.99,-571.84,9.52,-0.18,-0.19,0.93,n,1715784223420
"
686",21.85,-491.58,25.33,-0.04,-0.10,1.15,n,1715784223420
698,6.53,-380.19,34.12,0.08,-0.04,1.22,n,1715784223462
"
710",-7.32,-243.59,29.85,0.22,-0.06,1.14,n,1715784223462
"
722",-10.93,-103.76,17.82,0.21,-0.10,0.96,n,1715784223462
